tweet_id,timestamp,source,rating_numerator,rating_denominator,name,img_num,retweet_count,favorite_count,status,score,breed,p_conf
892420643555336193,2017-08-01 16:23:56,Twitter for iPhone,13.0,10,Phineas,1,8842,39492,,1.3,,0.0
892177421306343426,2017-08-01 00:17:27,Twitter for iPhone,13.0,10,Tilly,1,6480,33786,,1.3,Chihuahua,0.323581
891815181378084864,2017-07-31 00:18:03,Twitter for iPhone,12.0,10,Archie,1,4301,25445,,1.2,Chihuahua,0.716012
891689557279858688,2017-07-30 15:58:51,Twitter for iPhone,13.0,10,Darla,1,8925,42863,,1.3,Labrador Retriever,0.168086
891327558926688256,2017-07-29 16:00:24,Twitter for iPhone,12.0,10,Franklin,2,9721,41016,,1.2,Basset,0.555712
891087950875897856,2017-07-29 00:08:17,Twitter for iPhone,13.0,10,,1,3240,20548,,1.3,Chesapeake Bay Retriever,0.425595
890971913173991426,2017-07-28 16:27:12,Twitter for iPhone,13.0,10,Jax,1,2142,12053,,1.3,Appenzeller,0.34170300000000003
890729181411237888,2017-07-28 00:22:40,Twitter for iPhone,13.0,10,,2,19548,66596,,1.3,Pomeranian,0.566142
890609185150312448,2017-07-27 16:25:51,Twitter for iPhone,13.0,10,Zoey,1,4403,28187,,1.3,Irish Terrier,0.487574
890240255349198849,2017-07-26 15:59:51,Twitter for iPhone,14.0,10,Cassie,1,7684,32467,doggo,1.4,Pembroke,0.511319
890006608113172480,2017-07-26 00:31:25,Twitter for iPhone,13.0,10,Koda,1,7584,31127,,1.3,Samoyed,0.957979
889880896479866881,2017-07-25 16:11:53,Twitter for iPhone,13.0,10,Bruno,1,5116,28208,,1.3,French Bulldog,0.377417
889665388333682689,2017-07-25 01:55:32,Twitter for iPhone,13.0,10,,1,8502,38745,puppo,1.3,Pembroke,0.966327
889638837579907072,2017-07-25 00:10:02,Twitter for iPhone,12.0,10,Ted,1,4705,27633,,1.2,French Bulldog,0.99165
889531135344209921,2017-07-24 17:02:04,Twitter for iPhone,13.0,10,Stuart,1,2309,15329,puppo,1.3,Golden Retriever,0.953442
889278841981685760,2017-07-24 00:19:32,Twitter for iPhone,13.0,10,Oliver,1,5635,25712,,1.3,Whippet,0.626152
888917238123831296,2017-07-23 00:22:39,Twitter for iPhone,12.0,10,Jim,1,4681,29555,,1.2,Golden Retriever,0.714719
888804989199671297,2017-07-22 16:56:37,Twitter for iPhone,13.0,10,Zeke,1,4535,26021,,1.3,Golden Retriever,0.46976
888554962724278272,2017-07-22 00:23:06,Twitter for iPhone,13.0,10,Ralphus,3,3722,20267,,1.3,Siberian Husky,0.700377
888078434458587136,2017-07-20 16:49:33,Twitter for iPhone,12.0,10,Gerald,1,3637,22144,,1.2,French Bulldog,0.995026
887705289381826560,2017-07-19 16:06:48,Twitter for iPhone,13.0,10,Jeffrey,1,5584,30690,,1.3,Basset,0.821664
887517139158093824,2017-07-19 03:39:09,Twitter for iPhone,14.0,10,,1,12053,46940,,1.4,,0.0
887473957103951883,2017-07-19 00:47:34,Twitter for iPhone,13.0,10,Canela,2,18813,70007,,1.3,Pembroke,0.809197
887343217045368832,2017-07-18 16:08:03,Twitter for iPhone,13.0,10,,1,10713,34223,,1.3,Mexican Hairless,0.330741
887101392804085760,2017-07-18 00:07:08,Twitter for iPhone,12.0,10,,1,6147,31045,,1.2,Samoyed,0.733942
886983233522544640,2017-07-17 16:17:36,Twitter for iPhone,13.0,10,Maya,2,8045,35786,,1.3,Chihuahua,0.793469
886736880519319552,2017-07-16 23:58:41,Twitter for iPhone,13.0,10,Mingus,1,3420,12286,,1.3,Kuvasz,0.309706
886680336477933568,2017-07-16 20:14:00,Twitter for iPhone,13.0,10,Derek,1,4597,22802,,1.3,,0.0
886366144734445568,2017-07-15 23:25:31,Twitter for iPhone,12.0,10,Roscoe,1,3297,21488,pupper,1.2,French Bulldog,0.999201
886258384151887873,2017-07-15 16:17:19,Twitter for iPhone,13.0,10,Waffles,1,6506,28437,,1.3,Pug,0.943575
885984800019947520,2017-07-14 22:10:11,Twitter for iPhone,12.0,10,Jimbo,1,7043,33299,,1.2,Blenheim Spaniel,0.972494
885528943205470208,2017-07-13 15:58:47,Twitter for iPhone,13.0,10,Maisey,1,6642,36592,,1.3,Pug,0.369275
885167619883638784,2017-07-12 16:03:00,Twitter for iPhone,13.0,10,,4,4526,22304,,1.3,Malamute,0.8124819999999999
884925521741709313,2017-07-12 00:01:00,Twitter for iPhone,12.0,10,Earl,1,19149,78881,,1.2,Italian Greyhound,0.259916
884876753390489601,2017-07-11 20:47:12,Twitter for iPhone,13.0,10,Lola,1,6042,28429,,1.3,Chow,0.822103
884562892145688576,2017-07-11 00:00:02,Twitter for iPhone,13.0,10,Kevin,1,5076,24716,,1.3,Pug,0.5464060000000001
884441805382717440,2017-07-10 15:58:53,Twitter for iPhone,14.0,10,,1,5836,27443,,1.4,Pembroke,0.993225
884162670584377345,2017-07-09 21:29:42,Twitter for iPhone,12.0,10,Yogi,1,3099,20719,doggo,1.2,German Shepherd,0.707046
883838122936631299,2017-07-09 00:00:04,Twitter for iPhone,12.0,10,Noah,1,3559,22269,,1.2,Doberman,0.610946
883482846933004288,2017-07-08 00:28:19,Twitter for iPhone,13.5,10,Bella,1,10336,46741,,1.35,Golden Retriever,0.943082
883360690899218434,2017-07-07 16:22:55,Twitter for iPhone,13.0,10,Grizzwald,1,3802,22932,floofer,1.3,Chow,0.987997
883117836046086144,2017-07-07 00:17:54,Twitter for iPhone,13.0,10,,2,6900,37810,,1.3,Golden Retriever,0.949562
882992080364220416,2017-07-06 15:58:11,Twitter for iPhone,13.0,10,Rusty,1,4086,24358,,1.3,Eskimo Dog,0.466778
882762694511734784,2017-07-06 00:46:41,Twitter for iPhone,12.0,10,Gus,1,5086,28810,pupper,1.2,Labrador Retriever,0.85005
882627270321602560,2017-07-05 15:48:34,Twitter for iPhone,13.0,10,Stanley,1,6303,28327,,1.3,Pembroke,0.542982
882268110199369728,2017-07-04 16:01:23,Twitter for iPhone,13.0,10,Alfy,1,12013,45745,,1.3,Golden Retriever,0.762211
882045870035918850,2017-07-04 01:18:17,Twitter for iPhone,13.0,10,Koko,1,5162,29843,,1.3,Golden Retriever,0.00694063
881906580714921986,2017-07-03 16:04:48,Twitter for iPhone,12.0,10,Rey,1,3516,24708,,1.2,Weimaraner,0.291539
881666595344535552,2017-07-03 00:11:11,Twitter for iPhone,13.0,10,Gary,1,11026,51390,pupper,1.3,Saluki,0.529012
881536004380872706,2017-07-02 15:32:16,Twitter for iPhone,14.0,10,,1,16564,50326,pupper,1.4,Samoyed,0.281463
881268444196462592,2017-07-01 21:49:04,Twitter for iPhone,12.0,10,Elliot,1,5328,23462,,1.2,,0.0
880935762899988482,2017-06-30 23:47:07,Twitter for iPhone,13.0,10,Louis,1,2871,17288,,1.3,,0.0
880872448815771648,2017-06-30 19:35:32,Twitter for iPhone,12.0,10,,1,3957,21667,,1.2,Pembroke,0.791416
880465832366813184,2017-06-29 16:39:47,Twitter for iPhone,12.0,10,Bella,1,6500,28997,,1.2,Golden Retriever,0.913255
880221127280381952,2017-06-29 00:27:25,Twitter for iPhone,12.0,10,Jesse,1,4398,27561,,1.2,Chihuahua,0.238525
880095782870896641,2017-06-28 16:09:20,Twitter for iPhone,11.0,10,,1,4506,28085,,1.1,Miniature Pinscher,0.120298
879862464715927552,2017-06-28 00:42:13,Twitter for iPhone,13.0,10,Romeo,3,3615,22609,,1.3,Basset,0.813507
879492040517615616,2017-06-27 00:10:17,Twitter for iPhone,12.0,10,Bailey,1,3300,23778,,1.2,German Short Haired Pointer,0.479896
879415818425184262,2017-06-26 19:07:24,Twitter for iPhone,13.0,10,Duddles,1,45655,107834,,1.3,English Springer,0.383404
879376492567855104,2017-06-26 16:31:08,Twitter for iPhone,12.0,10,Jack,1,3239,17061,,1.2,Labrador Retriever,0.0334961
879050749262655488,2017-06-25 18:56:45,Twitter for iPhone,11.0,10,Steven,1,4890,22978,,1.1,,0.0
879008229531029506,2017-06-25 16:07:47,Twitter for iPhone,13.0,10,Beau,1,2793,19265,,1.3,Vizsla,0.960513
878776093423087618,2017-06-25 00:45:22,Twitter for iPhone,13.0,10,Snoopy,2,4282,19708,puppo,1.3,Italian Greyhound,0.734684
878281511006478336,2017-06-23 16:00:04,Twitter for iPhone,13.0,10,Shadow,1,1338,7890,,1.3,Basset,0.32042
878057613040115712,2017-06-23 01:10:23,Twitter for iPhone,14.0,10,Emmy,1,7118,42743,,1.4,French Bulldog,0.839097
877736472329191424,2017-06-22 03:54:17,Twitter for iPhone,13.0,10,Aja,2,19908,81450,,1.3,Chesapeake Bay Retriever,0.8379559999999999
877556246731214848,2017-06-21 15:58:08,Twitter for iPhone,12.0,10,Penny,1,3973,23188,,1.2,Basset,0.995368
877316821321428993,2017-06-21 00:06:44,Twitter for iPhone,13.0,10,Dante,1,5377,27835,,1.3,Saluki,0.5099670000000001
877201837425926144,2017-06-20 16:29:50,Twitter for iPhone,12.0,10,Nelly,1,5829,27661,,1.2,Pembroke,0.93112
876838120628539392,2017-06-19 16:24:33,Twitter for iPhone,12.0,10,Ginger,1,3493,21069,pupper,1.2,Bloodhound,0.575751
876484053909872640,2017-06-18 16:57:37,Twitter for iPhone,13.0,10,Benedict,1,2499,19086,,1.3,Golden Retriever,0.874566
876120275196170240,2017-06-17 16:52:05,Twitter for iPhone,13.0,10,Venti,1,4872,28392,puppo,1.3,Bernese Mountain Dog,0.534327
875747767867523072,2017-06-16 16:11:53,Twitter for iPhone,13.0,10,Goose,1,4478,25710,,1.3,Labrador Retriever,0.799551
875144289856114688,2017-06-15 00:13:52,Twitter for iPhone,13.0,10,Nugget,1,5114,22346,,1.3,Siberian Husky,0.245048
875021211251597312,2017-06-14 16:04:48,Twitter for iPhone,12.0,10,,2,4895,25948,,1.2,West Highland White Terrier,0.7143189999999999
874680097055178752,2017-06-13 17:29:20,Twitter for iPhone,12.0,10,Cash,1,4825,28371,,1.2,Labrador Retriever,0.836052
874296783580663808,2017-06-12 16:06:11,Twitter for iPhone,13.0,10,Jed,1,4284,26563,pupper,1.3,Cocker Spaniel,0.437216
874057562936811520,2017-06-12 00:15:36,Twitter for iPhone,12.0,10,,1,4107,23061,,1.2,Flat Coated Retriever,0.8321770000000001
874012996292530176,2017-06-11 21:18:31,Twitter for iPhone,13.0,10,Sebastian,2,10926,35406,puppo,1.3,Cardigan,0.806674
873580283840344065,2017-06-10 16:39:04,Twitter for iPhone,13.0,10,,1,4110,24757,,1.3,Newfoundland,0.678537
873213775632977920,2017-06-09 16:22:42,Twitter for iPhone,12.0,10,Sierra,1,1656,7435,pupper,1.2,Vizsla,0.6197819999999999
872967104147763200,2017-06-09 00:02:31,Twitter for iPhone,12.0,10,,2,5632,27918,doggo,1.2,Labrador Retriever,0.476913
872820683541237760,2017-06-08 14:20:41,Twitter for iPhone,13.0,10,,3,3858,15006,,1.3,Pug,0.99912
872620804844003328,2017-06-08 01:06:27,Twitter for iPhone,13.0,10,Monkey,1,3871,21254,,1.3,Cocker Spaniel,0.513191
872486979161796608,2017-06-07 16:14:40,Twitter for iPhone,12.0,10,,1,9365,41474,,1.2,Pembroke,0.931861
872261713294495745,2017-06-07 01:19:32,Twitter for iPhone,13.0,10,Harry,2,6606,34982,,1.3,Labrador Retriever,0.972019
872122724285648897,2017-06-06 16:07:15,Twitter for iPhone,12.0,10,Kody,1,8493,35224,,1.2,Pug,0.06673630000000001
871879754684805121,2017-06-06 00:01:46,Twitter for iPhone,13.0,10,Lassie,1,11810,38995,puppo,1.3,Shetland Sheepdog,0.969171
871762521631449091,2017-06-05 16:15:56,Twitter for iPhone,12.0,10,Rover,2,3641,20716,pupper,1.2,Labrador Retriever,0.921393
871515927908634625,2017-06-04 23:56:03,Twitter for iPhone,12.0,10,Napolean,2,3608,20687,doggo,1.2,Komondor,0.974781
871032628920680449,2017-06-03 15:55:36,Twitter for iPhone,13.0,10,Boomer,1,3972,23174,,1.3,Kelpie,0.3980530000000001
870804317367881728,2017-06-03 00:48:22,Twitter for iPhone,11.0,10,,1,6348,33689,,1.1,,0.0
870656317836468226,2017-06-02 15:00:16,Twitter for iPhone,13.0,10,Cody,4,2798,12767,,1.3,Pembroke,0.945495
870374049280663552,2017-06-01 20:18:38,Twitter for iPhone,13.0,10,Zoey,1,27502,84753,,1.3,Golden Retriever,0.841001
870308999962521604,2017-06-01 16:00:09,Twitter for iPhone,13.0,10,Rumble,2,4355,22375,,1.3,Greater Swiss Mountain Dog,0.6227520000000001
870063196459192321,2017-05-31 23:43:25,Twitter for iPhone,14.0,10,Clifford,1,8787,37660,,1.4,,0.0
869772420881756160,2017-05-31 04:27:59,Twitter for iPhone,13.0,10,Dewey,1,10580,43546,,1.3,Pembroke,0.980148
869702957897576449,2017-05-30 23:51:58,Twitter for iPhone,13.0,10,Stanley,1,6680,29014,,1.3,Pembroke,0.993449
869596645499047938,2017-05-30 16:49:31,Twitter for iPhone,12.0,10,Scout,1,3300,16431,doggo,1.2,Chihuahua,0.955156
869227993411051520,2017-05-29 16:24:37,Twitter for iPhone,13.0,10,Gizmo,1,4004,21052,,1.3,Pembroke,0.664181
868880397819494401,2017-05-28 17:23:24,Twitter for iPhone,14.0,10,Walter,1,12435,54897,,1.4,French Bulldog,0.0999839
868622495443632128,2017-05-28 00:18:35,Twitter for iPhone,13.0,10,,1,6234,28165,,1.3,Labrador Retriever,0.868107
868552278524837888,2017-05-27 19:39:34,Twitter for iPhone,12.0,10,Cooper,1,2219,10485,,1.2,Whippet,0.378151
867900495410671616,2017-05-26 00:29:37,Twitter for iPhone,12.0,10,,1,4410,24905,,1.2,Labrador Retriever,0.522644
867774946302451713,2017-05-25 16:10:44,Twitter for iPhone,13.0,10,Harold,2,7740,35055,,1.3,Border Collie,0.661953
867421006826221569,2017-05-24 16:44:18,Twitter for iPhone,12.0,10,Shikha,1,2673,16683,puppo,1.2,Eskimo Dog,0.6164569999999999
867051520902168576,2017-05-23 16:16:06,Twitter for iPhone,13.0,10,,1,8367,33289,,1.3,Samoyed,0.471403
866686824827068416,2017-05-22 16:06:55,Twitter for iPhone,12.0,10,Lili,1,3707,20002,puppo,1.2,Flat Coated Retriever,0.51473
866450705531457537,2017-05-22 00:28:40,Twitter for iPhone,13.0,10,Jamesy,2,32705,106481,pupper,1.3,French Bulldog,0.905334
866334964761202691,2017-05-21 16:48:45,Twitter for iPhone,12.0,10,Coco,1,15442,54493,,1.2,Samoyed,0.984086
865718153858494464,2017-05-19 23:57:46,Twitter for iPhone,13.0,10,Boomer,1,5975,26528,,1.3,Golden Retriever,0.673664
865359393868664832,2017-05-19 00:12:11,Twitter for iPhone,13.0,10,Sammy,2,5351,27416,,1.3,Chesapeake Bay Retriever,0.832435
865006731092295680,2017-05-18 00:50:50,Twitter for iPhone,13.0,10,Nelly,1,8162,28978,,1.3,Pembroke,0.989882
864873206498414592,2017-05-17 16:00:15,Twitter for iPhone,14.0,10,,2,9320,33537,,1.4,,0.0
864279568663928832,2017-05-16 00:41:21,Twitter for iPhone,12.0,10,Meatball,1,3251,15134,,1.2,Bull Mastiff,0.668613
864197398364647424,2017-05-15 19:14:50,Twitter for iPhone,13.0,10,Paisley,4,9552,31314,,1.3,Golden Retriever,0.945905
863907417377173506,2017-05-15 00:02:33,Twitter for iPhone,13.0,10,Albus,1,4419,21390,,1.3,,0.0
863553081350529029,2017-05-14 00:34:33,Twitter for iPhone,13.0,10,Neptune,1,4464,15875,,1.3,Eskimo Dog,0.41333
863432100342583297,2017-05-13 16:33:49,Twitter for iPhone,12.0,10,Belle,1,5627,24734,,1.2,Staffordshire Bullterrier,0.690517
863079547188785154,2017-05-12 17:12:53,Twitter for iPhone,14.0,10,,1,1188,9068,,1.4,Lakeland Terrier,0.275242
863062471531167744,2017-05-12 16:05:02,Twitter for iPhone,13.0,10,Quinn,2,2664,8911,,1.3,French Bulldog,0.935804
862831371563274240,2017-05-12 00:46:44,Twitter for iPhone,13.0,10,Zooey,2,5421,19946,,1.3,Australian Terrier,0.207281
862722525377298433,2017-05-11 17:34:13,Twitter for iPhone,11.0,10,Dave,1,3782,17722,,1.1,Basset,0.39333
862457590147678208,2017-05-11 00:01:27,Twitter for iPhone,13.0,10,Jersey,1,5342,21405,,1.3,,0.0
862096992088072192,2017-05-10 00:08:34,Twitter for iPhone,13.0,10,,2,24997,77714,,1.3,Chow,0.677589
861383897657036800,2017-05-08 00:54:59,Twitter for iPhone,13.0,10,Hobbes,1,11456,37599,,1.3,Cardigan,0.771008
861288531465048066,2017-05-07 18:36:02,Twitter for iPhone,13.0,10,,1,4465,17961,,1.3,Bouvier Des Flandres,0.0826102
861005113778896900,2017-05-06 23:49:50,Twitter for iPhone,12.0,10,Burt,1,4093,17460,,1.2,German Shepherd,0.507951
860563773140209665,2017-05-05 18:36:06,Twitter for iPhone,13.0,10,Lorenzo,1,2317,7841,,1.3,Cardigan,0.583936
860524505164394496,2017-05-05 16:00:04,Twitter for iPhone,13.0,10,Carl,1,5664,24590,,1.3,Bedlington Terrier,0.286558
860276583193509888,2017-05-04 23:34:55,Twitter for iPhone,12.0,10,Jordy,1,3724,19081,,1.2,,0.0
860184849394610176,2017-05-04 17:30:24,Twitter for iPhone,14.0,10,,1,6277,17429,,1.4,,0.0
859924526012018688,2017-05-04 00:15:58,Twitter for iPhone,12.0,10,Milky,1,4320,19962,,1.2,French Bulldog,0.254587
859851578198683649,2017-05-03 19:26:06,Twitter for iPhone,13.0,10,Trooper,4,3762,16044,,1.3,Labrador Retriever,0.899086
859607811541651456,2017-05-03 03:17:27,Twitter for iPhone,13.0,10,Zoey,1,1695,19391,puppo,1.3,Golden Retriever,0.8955290000000001
859196978902773760,2017-05-02 00:04:57,Twitter for iPhone,12.0,10,,1,32589,94035,,1.2,Malamute,0.216163
859074603037188101,2017-05-01 15:58:40,Twitter for iPhone,13.0,10,,1,14658,35446,,1.3,,0.0
858843525470990336,2017-05-01 00:40:27,Twitter for iPhone,13.0,10,,1,3746,16242,doggo-puppo,1.3,Golden Retriever,0.57812
858471635011153920,2017-04-30 00:02:42,Twitter for iPhone,13.0,10,Sophie,1,5243,22528,,1.3,Pembroke,0.987407
858107933456039936,2017-04-28 23:57:28,Twitter for iPhone,12.0,10,Wyatt,1,3140,16459,,1.2,Golden Retriever,0.863874
857989990357356544,2017-04-28 16:08:49,Twitter for iPhone,12.0,10,Rosie,1,2790,16883,,1.2,French Bulldog,0.43258
857746408056729600,2017-04-28 00:00:54,Twitter for iPhone,13.0,10,Thor,1,11452,35902,,1.3,Labrador Retriever,0.919832
857393404942143489,2017-04-27 00:38:11,Twitter for iPhone,13.0,10,,3,1772,6213,,1.3,Malamute,0.8415969999999999
857263160327368704,2017-04-26 16:00:39,Twitter for iPhone,13.0,10,Oscar,1,4903,20956,,1.3,Samoyed,0.998021
857029823797047296,2017-04-26 00:33:27,Twitter for iPhone,12.0,10,Zeke,2,4342,19838,,1.2,Golden Retriever,0.968623
856543823941562368,2017-04-24 16:22:16,Twitter for iPhone,12.0,10,Callie,1,3113,17075,,1.2,Boston Bull,0.30691
856526610513747968,2017-04-24 15:13:52,Twitter for iPhone,14.0,10,,1,2053,12412,,1.4,Old English Sheepdog,0.798481
856282028240666624,2017-04-23 23:01:59,Twitter for iPhone,14.0,10,Cermet,4,6818,29007,,1.4,Chihuahua,0.8765430000000001
855851453814013952,2017-04-22 18:31:02,Twitter for iPhone,13.0,10,,1,19118,47679,doggo-puppo,1.3,Flat Coated Retriever,0.321676
855459453768019968,2017-04-21 16:33:22,Twitter for iPhone,12.0,10,,2,8946,31563,,1.2,Blenheim Spaniel,0.389513
854732716440526848,2017-04-19 16:25:34,Twitter for iPhone,12.0,10,Marlee,1,6657,24116,,1.2,Pembroke,0.6955479999999999
854482394044301312,2017-04-18 23:50:52,Twitter for iPhone,13.0,10,Arya,1,7546,30979,,1.3,Chihuahua,0.26024200000000003
854365224396361728,2017-04-18 16:05:17,Twitter for iPhone,13.0,10,Einstein,1,5123,19954,,1.3,Pembroke,0.90708
854120357044912130,2017-04-17 23:52:16,Twitter for iPhone,14.0,10,,4,8245,33792,pupper,1.4,Black And Tan Coonhound,0.8548610000000001
854010172552949760,2017-04-17 16:34:26,Twitter for iPhone,11.0,10,,1,3419,17120,doggo-floofer,1.1,English Springer,0.354733
853760880890318849,2017-04-17 00:03:50,Twitter for iPhone,12.0,10,Alice,1,6350,30306,,1.2,Miniature Pinscher,0.29251900000000003
853639147608842240,2017-04-16 16:00:07,Twitter for iPhone,13.0,10,,1,11198,37042,,1.3,German Shepherd,0.509879
853299958564483072,2017-04-15 17:32:18,Twitter for iPhone,13.0,10,Rumpole,1,3913,16456,,1.3,,0.0
852912242202992640,2017-04-14 15:51:39,Twitter for iPhone,12.0,10,Benny,1,2024,9610,,1.2,Great Dane,0.7837649999999999
852672615818899456,2017-04-13 23:59:28,Twitter for iPhone,12.0,10,Aspen,1,2371,15869,,1.2,Golden Retriever,0.7112350000000001
852553447878664193,2017-04-13 16:05:56,Twitter for iPhone,13.0,10,Jarod,1,3858,17419,,1.3,Bloodhound,0.186498
852311364735569921,2017-04-13 00:03:59,Twitter for iPhone,13.0,10,Wiggles,1,10906,35201,,1.3,,0.0
852226086759018497,2017-04-12 18:25:07,Twitter Web Client,14.0,10,General,1,7530,21318,,1.4,,0.0
852189679701164033,2017-04-12 16:00:27,Twitter for iPhone,12.0,10,Sailor,1,1733,12176,,1.2,Bernese Mountain Dog,0.415374
851591660324737024,2017-04-11 00:24:08,Twitter for iPhone,11.0,10,,1,3808,17240,,1.1,Cardigan,0.394507
851464819735769094,2017-04-10 16:00:07,Twitter for iPhone,14.0,10,Iggy,2,7803,25855,,1.4,,0.0
851224888060895234,2017-04-10 00:06:42,Twitter for iPhone,13.0,10,Snoop,3,6315,22011,,1.3,Standard Poodle,0.00568265
850753642995093505,2017-04-08 16:54:09,Twitter for iPhone,11.0,10,Kyle,1,10285,33213,,1.1,Pug,0.996952
850380195714523136,2017-04-07 16:10:12,Twitter for iPhone,13.0,10,Leo,1,2894,13946,,1.3,Yorkshire Terrier,0.249012
850145622816686080,2017-04-07 00:38:06,Twitter for iPhone,11.0,10,Riley,2,4224,17454,,1.1,Kelpie,0.10539
850019790995546112,2017-04-06 16:18:05,Twitter for iPhone,12.0,10,Boomer,3,5429,21874,pupper,1.2,Shetland Sheepdog,0.759907
849776966551130114,2017-04-06 00:13:11,Twitter for iPhone,12.0,10,,2,8366,32267,,1.2,Chihuahua,0.292092
849412302885593088,2017-04-05 00:04:08,Twitter for iPhone,12.0,10,Noosh,4,3461,16978,,1.2,Schipperke,0.907559
849336543269576704,2017-04-04 19:03:06,Twitter for iPhone,11.0,10,,1,2088,12196,,1.1,,0.0
849051919805034497,2017-04-04 00:12:06,Twitter for iPhone,13.0,10,Kevin,1,7337,32482,,1.3,,0.0
848690551926992896,2017-04-03 00:16:10,Twitter for iPhone,12.0,10,,1,4795,26990,,1.2,Flat Coated Retriever,0.8236479999999999
848324959059550208,2017-04-02 00:03:26,Twitter for iPhone,12.0,10,Odin,1,4012,20143,,1.2,Malamute,0.5445760000000001
848212111729840128,2017-04-01 16:35:01,Twitter for iPhone,6.0,10,Jerry,1,3421,17545,,0.6,Bedlington Terrier,0.333486
847962785489326080,2017-04-01 00:04:17,Twitter for iPhone,10.0,10,Georgie,1,5700,25198,,1.0,,0.0
847842811428974592,2017-03-31 16:07:33,Twitter for iPhone,12.0,10,Rontu,1,1513,5910,,1.2,Bernese Mountain Dog,0.951337
847606175596138505,2017-03-31 00:27:14,Twitter for iPhone,12.0,10,Cannon,1,3756,20130,,1.2,Cardigan,0.413688
847251039262605312,2017-03-30 00:56:03,Twitter for iPhone,12.0,10,Furzey,1,4773,21935,,1.2,Airedale,0.49538
847157206088847362,2017-03-29 18:43:12,Twitter for iPhone,11.0,10,Daisy,2,6528,21492,,1.1,Staffordshire Bullterrier,0.21960900000000005
847116187444137987,2017-03-29 16:00:12,Twitter for iPhone,11.0,10,,1,3564,23028,,1.1,American Staffordshire Terrier,0.113434
846874817362120707,2017-03-29 00:01:05,Twitter for iPhone,13.0,10,Tuck,2,4381,21597,,1.3,Shetland Sheepdog,0.450539
846514051647705089,2017-03-28 00:07:32,Twitter for iPhone,13.0,10,Barney,2,12992,48198,doggo,1.3,Golden Retriever,0.650003
846153765933735936,2017-03-27 00:15:53,Twitter for iPhone,13.0,10,Vixen,1,10154,34263,,1.3,Giant Schnauzer,0.346468
846042936437604353,2017-03-26 16:55:29,Twitter for iPhone,12.0,10,Jarvis,1,3206,17192,,1.2,Golden Retriever,0.96111
845812042753855489,2017-03-26 01:38:00,Twitter for iPhone,13.0,10,,1,9815,31600,,1.3,Samoyed,0.979803
845677943972139009,2017-03-25 16:45:08,Twitter for iPhone,12.0,10,,1,5333,27040,,1.2,Chow,0.8086810000000001
845397057150107648,2017-03-24 22:08:59,Twitter for iPhone,13.0,10,Mimosa,1,2056,8215,doggo,1.3,Dandie Dinmont,0.394404
845306882940190720,2017-03-24 16:10:40,Twitter for iPhone,12.0,10,Pickles,1,6013,25123,pupper,1.2,Irish Water Spaniel,0.567475
844979544864018432,2017-03-23 18:29:57,Twitter for iPhone,13.0,10,,3,2891,14678,,1.3,Shetland Sheepdog,0.000132068
844973813909606400,2017-03-23 18:07:10,Twitter for iPhone,12.0,10,Brady,1,3597,16307,,1.2,Labrador Retriever,0.742421
844704788403113984,2017-03-23 00:18:10,Twitter for iPhone,13.0,10,Luna,1,11580,41876,,1.3,Labrador Retriever,0.980213
844580511645339650,2017-03-22 16:04:20,Twitter for iPhone,11.0,10,Charlie,1,3516,17787,,1.1,,0.0
844223788422217728,2017-03-21 16:26:50,Twitter for iPhone,12.0,10,Margo,1,2437,14700,,1.2,Labrador Retriever,0.71951
843856843873095681,2017-03-20 16:08:44,Twitter for iPhone,12.0,10,Sadie,1,5200,23113,,1.2,Labrador Retriever,0.92254
843604394117681152,2017-03-19 23:25:35,Twitter for iPhone,11.0,10,Hank,1,3066,18234,,1.1,Labrador Retriever,0.430583
843235543001513987,2017-03-18 22:59:54,Twitter for iPhone,13.0,10,Tycho,1,6809,23218,,1.3,Pembroke,0.958452
842846295480000512,2017-03-17 21:13:10,Twitter for iPhone,13.0,10,Charlie,1,4008,16380,,1.3,Labrador Retriever,0.461076
842765311967449089,2017-03-17 15:51:22,Twitter for iPhone,12.0,10,Indie,1,1435,7292,,1.2,Labrador Retriever,0.0293399
842535590457499648,2017-03-17 00:38:32,Twitter for iPhone,13.0,10,Winnie,1,3921,19561,,1.3,Pembroke,0.685084
842163532590374912,2017-03-16 00:00:07,Twitter for iPhone,12.0,10,George,2,6521,26494,,1.2,French Bulldog,0.891227
842115215311396866,2017-03-15 20:48:07,Twitter for iPhone,12.0,10,Bentley,1,3363,15145,,1.2,Chow,0.293493
841680585030541313,2017-03-14 16:01:03,Twitter for iPhone,12.0,10,Penny,1,8703,27739,,1.2,Chihuahua,0.547401
841439858740625411,2017-03-14 00:04:30,Twitter for iPhone,14.0,10,,3,4138,13703,doggo,1.4,Labrador Retriever,0.0481999
841314665196081154,2017-03-13 15:47:01,Twitter Web Client,13.0,10,Max,1,5283,17224,,1.3,Afghan Hound,0.903712
841077006473256960,2017-03-13 00:02:39,Twitter for iPhone,12.0,10,Dawn,1,5956,24841,,1.2,Brittany Spaniel,0.962985
840696689258311684,2017-03-11 22:51:24,Twitter for iPhone,10.0,10,,1,1108,13323,,1.0,,0.0
840632337062862849,2017-03-11 18:35:42,Twitter for iPhone,12.0,10,Maddie,1,1960,9722,,1.2,Golden Retriever,0.711148
840370681858686976,2017-03-11 01:15:58,Twitter for iPhone,13.0,10,,1,5117,17859,,1.3,,0.0
